Source,Target,Type,Id,Label,Weight
1945,552,Undirected,5787,0,2
1945,554,Undirected,5788,0,1
1945,1312,Undirected,5790,0,1
1945,1423,Undirected,5791,0,1
1945,1437,Undirected,5792,0,8
1945,1466,Undirected,5793,0,1
1945,1473,Undirected,5794,0,1
1945,1474,Undirected,5795,0,1
1947,45,Undirected,5803,0,2
1947,58,Undirected,5804,0,2
1947,79,Undirected,5805,0,2
1947,130,Undirected,5806,0,2
1947,1323,Undirected,5807,0,2
1951,19,Undirected,5820,0,3
1951,79,Undirected,5821,0,3
1951,101,Undirected,5822,0,3
1951,1142,Undirected,5823,0,3
1951,1264,Undirected,5824,0,3
1951,1314,Undirected,5825,0,3
1951,1323,Undirected,5826,0,3
1952,45,Undirected,5828,0,1
1952,79,Undirected,5829,0,1
1952,134,Undirected,5830,0,1
1952,367,Undirected,5831,0,1
1952,1205,Undirected,5832,0,1
1952,1313,Undirected,5833,0,1
1952,1323,Undirected,5834,0,1
1956,45,Undirected,5850,0,5
1956,58,Undirected,5851,0,1
1956,79,Undirected,5852,0,5
1956,127,Undirected,5853,0,2
1956,585,Undirected,5854,0,1
1956,1264,Undirected,5855,0,6
1956,1312,Undirected,5856,0,2
1956,1423,Undirected,5857,0,2
1956,1502,Undirected,5858,0,1
1961,6,Undirected,5880,0,1
1961,45,Undirected,5881,0,1
1961,79,Undirected,5882,0,1
1961,1146,Undirected,5883,0,1
1962,51,Undirected,5885,0,2
1962,58,Undirected,5886,0,1
1962,79,Undirected,5887,0,4
1962,129,Undirected,5888,0,1
1962,488,Undirected,5889,0,3
1962,494,Undirected,5890,0,1
1962,512,Undirected,5891,0,1
1962,534,Undirected,5892,0,1
1962,661,Undirected,5893,0,1
1962,1264,Undirected,5894,0,3
1962,1423,Undirected,5895,0,1
1962,1436,Undirected,5896,0,1
1962,1448,Undirected,5897,0,1
1968,1,Undirected,5927,0,1
1968,153,Undirected,5928,0,1
1968,174,Undirected,5929,0,1
1968,661,Undirected,5930,0,1
1968,1157,Undirected,5931,0,1
1968,1513,Undirected,5932,0,1
1969,1,Undirected,5934,0,1
1969,158,Undirected,5935,0,1
1969,174,Undirected,5936,0,1
1969,661,Undirected,5937,0,1
1971,1,Undirected,5946,0,1
1971,165,Undirected,5947,0,1
1971,661,Undirected,5948,0,1
1972,1,Undirected,5950,0,1
1972,31,Undirected,5951,0,1
1972,174,Undirected,5952,0,1
1972,661,Undirected,5953,0,1
1972,1164,Undirected,5954,0,1
1982,1,Undirected,6005,0,1
1982,174,Undirected,6006,0,1
1982,183,Undirected,6007,0,1
1982,661,Undirected,6008,0,1
1982,1182,Undirected,6009,0,1
1983,1,Undirected,6011,0,1
1983,174,Undirected,6012,0,1
1983,184,Undirected,6013,0,1
1983,661,Undirected,6014,0,1
1983,668,Undirected,6015,0,1
1983,1183,Undirected,6016,0,1
2005,1,Undirected,6141,0,2
2005,165,Undirected,6142,0,1
2005,661,Undirected,6143,0,2
2005,1971,Undirected,6144,0,1
2006,1,Undirected,6146,0,1
2006,174,Undirected,6147,0,1
2006,205,Undirected,6148,0,1
2006,1199,Undirected,6149,0,1
2010,1,Undirected,6166,0,1
2010,31,Undirected,6167,0,1
2010,174,Undirected,6168,0,1
2010,661,Undirected,6169,0,1
2010,1203,Undirected,6170,0,1
2010,1312,Undirected,6171,0,1
2012,1,Undirected,6179,0,5
2012,121,Undirected,6180,0,1
2012,210,Undirected,6181,0,1
2012,211,Undirected,6182,0,1
2012,212,Undirected,6183,0,3
2012,218,Undirected,6184,0,5
2012,223,Undirected,6185,0,5
2012,1423,Undirected,6186,0,3
2014,1,Undirected,6196,0,1
2014,212,Undirected,6197,0,1
2014,218,Undirected,6198,0,1
2014,222,Undirected,6199,0,1
2014,661,Undirected,6200,0,1
2015,1,Undirected,6202,0,4
2015,212,Undirected,6203,0,3
2015,218,Undirected,6204,0,3
2015,661,Undirected,6205,0,4
2015,1208,Undirected,6206,0,2
2015,1312,Undirected,6207,0,1
2015,1384,Undirected,6208,0,1
2015,1749,Undirected,6209,0,1
2015,1752,Undirected,6210,0,1
2016,1,Undirected,6212,0,1
2016,218,Undirected,6213,0,1
2016,223,Undirected,6214,0,1
2016,226,Undirected,6215,0,1
2016,661,Undirected,6216,0,1
2016,1209,Undirected,6217,0,1
2017,1,Undirected,6219,0,1
2017,218,Undirected,6220,0,1
2017,219,Undirected,6221,0,1
2017,257,Undirected,6222,0,1
2017,1752,Undirected,6223,0,1
2018,1,Undirected,6225,0,2
2018,218,Undirected,6226,0,2
2018,223,Undirected,6227,0,1
2018,233,Undirected,6228,0,1
2018,234,Undirected,6229,0,1
2018,661,Undirected,6230,0,1
2018,1752,Undirected,6231,0,1
2023,1,Undirected,6260,0,1
2023,237,Undirected,6261,0,1
2023,248,Undirected,6262,0,1
2023,392,Undirected,6263,0,1
2023,568,Undirected,6264,0,1
2023,1749,Undirected,6265,0,1
2024,1,Undirected,6267,0,1
2024,218,Undirected,6268,0,1
2024,223,Undirected,6269,0,1
2026,1,Undirected,6277,0,1
2026,218,Undirected,6278,0,1
2026,223,Undirected,6279,0,1
2026,258,Undirected,6280,0,1
2026,661,Undirected,6281,0,1
2026,1229,Undirected,6282,0,1
2027,1,Undirected,6284,0,1
2027,218,Undirected,6285,0,1
